Id,source,SalePrice,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath
175,train,184000.0,0,TA,TA,VinylSd,Plywood,,TA,1,CBlock,2,Min2,616.0,2.0,TA,Fin,TA,Attchd,1986.0,1651,0
176,train,243000.0,39,TA,TA,WdShing,Wd Shng,MnPrv,Gd,1,CBlock,2,Typ,576.0,2.0,TA,Unf,TA,Attchd,1950.0,2158,0
177,train,211000.0,0,TA,Gd,Plywood,Plywood,,TA,1,PConc,2,Typ,521.0,2.0,TA,Unf,TA,Attchd,1988.0,2060,1
178,train,172500.0,0,Gd,Gd,MetalSd,MetalSd,,Gd,1,CBlock,2,Typ,451.0,2.0,TA,Unf,TA,Attchd,1958.0,1920,0
179,train,501837.0,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,1166.0,3.0,TA,Fin,TA,Attchd,2009.0,2234,0
180,train,100000.0,184,TA,Gd,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,480.0,2.0,TA,Unf,Fa,Detchd,1935.0,968,0
181,train,177000.0,0,TA,Gd,MetalSd,MetalSd,,TA,1,PConc,2,Typ,440.0,2.0,TA,Unf,TA,Detchd,2000.0,1525,1
182,train,200100.0,40,TA,TA,Stucco,Stucco,,Gd,1,BrkTil,1,Typ,216.0,1.0,TA,Unf,Fa,Detchd,1920.0,1802,1
183,train,120000.0,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,1,PConc,1,Typ,252.0,1.0,TA,RFn,TA,Attchd,1957.0,1340,0
184,train,200000.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Mod,484.0,2.0,TA,Unf,TA,Detchd,2003.0,2082,1
185,train,127000.0,0,TA,TA,AsbShng,Plywood,MnPrv,,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Attchd,1986.0,1252,0
186,train,475000.0,0,Gd,Gd,Wd Sdng,Wd Sdng,GdPrv,TA,2,BrkTil,2,Typ,840.0,3.0,TA,Unf,Ex,Detchd,1993.0,3608,1
187,train,173000.0,0,TA,TA,HdBoard,HdBoard,GdPrv,,0,PConc,2,Typ,497.0,2.0,TA,Unf,TA,Attchd,1990.0,1217,0
188,train,135000.0,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,2,Min2,180.0,1.0,Fa,Unf,Fa,Detchd,1916.0,1656,1
189,train,153337.0,0,TA,TA,Plywood,Plywood,,TA,2,CBlock,0,Typ,528.0,2.0,TA,Unf,TA,Detchd,1979.0,1224,2
190,train,286000.0,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,1,Typ,682.0,2.0,TA,Fin,TA,Attchd,2001.0,1593,1
191,train,315000.0,0,TA,Gd,BrkFace,BrkFace,,TA,2,CBlock,2,Maj1,440.0,2.0,TA,Unf,TA,Detchd,1932.0,2727,1
192,train,184000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,484.0,2.0,TA,Fin,TA,Attchd,1972.0,1479,1
193,train,192000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,666.0,2.0,TA,Fin,TA,Attchd,1999.0,1431,0
194,train,130000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Maj1,380.0,2.0,TA,Unf,TA,Detchd,2004.0,1709,0
195,train,127000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,352.0,1.0,TA,Unf,TA,Detchd,1989.0,864,0
196,train,148500.0,0,TA,TA,Plywood,Brk Cmn,,TA,1,CBlock,2,Typ,440.0,2.0,TA,Unf,TA,Attchd,1976.0,1456,1
197,train,311872.0,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,786.0,3.0,TA,Fin,TA,Attchd,2007.0,1726,0
198,train,235000.0,552,Gd,Gd,Stucco,Stucco,GdPrv,Ex,1,PConc,2,Typ,795.0,2.0,TA,Unf,TA,Detchd,1918.0,3112,0
199,train,104000.0,30,TA,TA,Wd Sdng,Wd Sdng,MnPrv,,0,CBlock,1,Typ,0.0,0.0,,,,,,2229,0
200,train,274900.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,856.0,3.0,TA,Fin,TA,Attchd,2004.0,1713,0
201,train,140000.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,2003.0,1121,0
202,train,171500.0,0,TA,TA,Plywood,Plywood,MnPrv,Fa,2,CBlock,2,Typ,473.0,2.0,TA,Unf,TA,Detchd,1980.0,1279,0
203,train,112000.0,126,Gd,TA,MetalSd,MetalSd,,,0,BrkTil,2,Min1,398.0,1.0,TA,Unf,TA,Attchd,1924.0,1310,0
204,train,149000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,1,Typ,420.0,2.0,TA,RFn,TA,Attchd,2004.0,848,0
205,train,110000.0,0,TA,TA,AsbShng,AsbShng,MnWw,,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1948.0,1284,1
206,train,180500.0,0,TA,TA,HdBoard,HdBoard,,,0,PConc,2,Typ,500.0,2.0,TA,RFn,TA,Attchd,1990.0,1442,0
207,train,143900.0,0,Gd,TA,HdBoard,HdBoard,,TA,1,CBlock,1,Min2,349.0,1.0,TA,RFn,TA,Attchd,1962.0,1696,1
208,train,141000.0,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,Po,1,PConc,1,Typ,312.0,1.0,TA,RFn,TA,Attchd,1960.0,1100,0
209,train,277000.0,0,TA,Gd,Plywood,Plywood,,Gd,1,CBlock,2,Typ,454.0,2.0,TA,Fin,TA,Attchd,1988.0,2062,1
210,train,145000.0,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,504.0,2.0,Gd,RFn,TA,Attchd,1964.0,1092,0
211,train,98000.0,96,TA,TA,Stucco,Stucco,,,0,CBlock,1,Typ,0.0,0.0,,,,,,864,0
212,train,186000.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,2009.0,1212,0
213,train,252678.0,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,644.0,2.0,TA,RFn,TA,Attchd,2009.0,1852,1
214,train,156000.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Attchd,1996.0,990,0
215,train,161750.0,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,299.0,1.0,TA,Fin,TA,Attchd,1977.0,1392,1
216,train,134450.0,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Min1,447.0,1.0,TA,Unf,TA,Attchd,1957.0,1236,0
217,train,210000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,484.0,2.0,TA,Unf,TA,Attchd,2004.0,1436,0
218,train,107000.0,60,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,210.0,1.0,TA,Unf,TA,Detchd,1940.0,1328,0
219,train,311500.0,150,Gd,Gd,VinylSd,VinylSd,,TA,2,CBlock,1,Typ,431.0,2.0,TA,Unf,TA,Attchd,1939.0,1954,1
220,train,167240.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,438.0,2.0,TA,Fin,TA,Attchd,2005.0,1248,0
221,train,204900.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,675.0,2.0,TA,RFn,TA,Attchd,2006.0,1498,0
222,train,200000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,390.0,2.0,TA,RFn,TA,BuiltIn,2002.0,2267,1
223,train,179900.0,0,TA,TA,VinylSd,VinylSd,MnPrv,TA,1,CBlock,2,Typ,434.0,2.0,TA,RFn,TA,Attchd,1975.0,1552,1
224,train,97000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,1989.0,864,0
225,train,386250.0,0,TA,Ex,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,968.0,3.0,TA,Fin,TA,Attchd,2003.0,2392,0
226,train,112000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,2,Typ,280.0,1.0,TA,Unf,TA,Detchd,1991.0,1302,1
227,train,290000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,721.0,3.0,TA,RFn,TA,Attchd,1995.0,2520,1
228,train,106000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,280.0,1.0,TA,Unf,TA,Detchd,1987.0,987,1
229,train,125000.0,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,336.0,1.0,TA,Unf,TA,Detchd,1974.0,912,0
230,train,192500.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,430.0,2.0,TA,Fin,TA,Attchd,2005.0,1555,0
231,train,148000.0,120,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,312.0,1.0,TA,RFn,TA,Attchd,1959.0,1194,0
232,train,403000.0,202,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,810.0,3.0,TA,Fin,TA,Attchd,1995.0,2794,1
233,train,94500.0,0,TA,TA,HdBoard,HdBoard,,Po,1,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Attchd,1972.0,987,1
234,train,128200.0,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Attchd,1976.0,894,0
235,train,216500.0,0,TA,Gd,VinylSd,VinylSd,,TA,2,PConc,2,Typ,440.0,2.0,TA,Fin,TA,BuiltIn,2002.0,1960,1
236,train,89500.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,1971.0,987,1
237,train,185500.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,494.0,2.0,TA,RFn,TA,Attchd,2004.0,1414,0
238,train,194500.0,0,TA,Gd,HdBoard,HdBoard,,,0,PConc,2,Typ,457.0,2.0,TA,RFn,TA,Attchd,1993.0,1744,1
239,train,318000.0,0,TA,Ex,VinylSd,VinylSd,,,0,PConc,2,Typ,818.0,3.0,TA,Fin,TA,Attchd,2007.0,1694,0
240,train,113000.0,0,TA,TA,VinylSd,VinylSd,MnPrv,Gd,1,CBlock,1,Typ,220.0,1.0,TA,Unf,TA,Detchd,1949.0,1487,1
241,train,262500.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,750.0,2.0,TA,RFn,TA,Attchd,2008.0,1566,0
242,train,110500.0,0,Gd,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,0.0,0.0,,,,,,866,0
243,train,79000.0,77,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,352.0,1.0,TA,Unf,Fa,Attchd,1940.0,1440,0
244,train,120000.0,0,TA,TA,Plywood,Plywood,,TA,1,CBlock,1,Typ,288.0,1.0,TA,RFn,TA,Attchd,1980.0,1217,1
245,train,205000.0,0,TA,Gd,VinylSd,VinylSd,,Fa,2,PConc,2,Typ,463.0,2.0,TA,RFn,TA,Attchd,1994.0,2110,1
246,train,241500.0,0,TA,TA,Wd Sdng,Wd Sdng,,TA,1,CBlock,2,Typ,604.0,2.0,TA,Fin,TA,Attchd,1988.0,1872,0
247,train,137000.0,112,Fa,TA,AsbShng,AsbShng,,,0,Stone,2,Typ,440.0,1.0,Po,Unf,Po,Detchd,1910.0,1928,0
248,train,140000.0,0,TA,TA,Wd Sdng,BrkFace,,TA,1,CBlock,1,Typ,451.0,2.0,TA,Unf,TA,Attchd,1954.0,1375,0
249,train,180000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,500.0,2.0,TA,RFn,TA,Attchd,2003.0,1668,1
250,train,277000.0,0,TA,Gd,Wd Sdng,HdBoard,,TA,2,CBlock,2,Typ,389.0,2.0,TA,Fin,TA,Attchd,1958.0,2144,0
251,train,76500.0,0,Po,TA,Wd Sdng,Plywood,GdWo,,0,CBlock,1,Mod,0.0,0.0,,,,,,1306,0
252,train,235000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,538.0,2.0,TA,Fin,TA,Attchd,2006.0,1625,0
253,train,173000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,520.0,2.0,TA,RFn,TA,Attchd,2004.0,1640,1
254,train,158000.0,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,2,Min1,309.0,1.0,TA,RFn,TA,Attchd,1964.0,1302,0
255,train,145000.0,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,294.0,1.0,TA,RFn,TA,Attchd,1957.0,1314,0
256,train,230000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,429.0,2.0,TA,Fin,TA,BuiltIn,1999.0,2291,1
257,train,207500.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,673.0,2.0,TA,RFn,TA,Attchd,2003.0,1728,1
258,train,220000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,660.0,2.0,TA,RFn,TA,Attchd,2006.0,1604,1
259,train,231500.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,2001.0,1792,1
260,train,97000.0,0,TA,TA,BrkFace,BrkFace,,,0,PConc,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1956.0,882,0
261,train,176000.0,252,TA,TA,Wd Sdng,Wd Sdng,GdWo,TA,1,CBlock,1,Typ,884.0,2.0,TA,Unf,TA,Attchd,1991.0,1382,0
262,train,276000.0,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,868.0,3.0,TA,Fin,TA,BuiltIn,2007.0,2574,1
263,train,151000.0,0,TA,TA,HdBoard,Plywood,GdWo,TA,1,CBlock,1,Typ,492.0,2.0,TA,Unf,TA,Attchd,1978.0,1212,0
264,train,130000.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,484.0,2.0,TA,Unf,TA,Detchd,1974.0,1316,0
265,train,73000.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,504.0,2.0,TA,Unf,TA,Detchd,1965.0,764,0
266,train,175500.0,0,Gd,TA,MetalSd,MetalSd,GdPrv,TA,1,CBlock,2,Typ,576.0,2.0,TA,Fin,TA,Attchd,1981.0,1422,0
267,train,185000.0,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,413.0,2.0,TA,Fin,TA,Attchd,1997.0,1511,1
268,train,179500.0,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,PConc,2,Typ,240.0,1.0,TA,Unf,TA,Detchd,1939.0,2192,1
269,train,120500.0,0,TA,TA,VinylSd,VinylSd,,Gd,1,CBlock,1,Typ,924.0,1.0,Ex,Fin,Ex,Detchd,1966.0,778,0
270,train,148000.0,0,Gd,TA,HdBoard,HdBoard,GdPrv,Fa,1,CBlock,1,Typ,504.0,1.0,Gd,RFn,TA,Attchd,1987.0,1113,1
271,train,266000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,1053.0,3.0,TA,RFn,TA,Attchd,2006.0,1939,1
272,train,241500.0,0,TA,TA,Plywood,Plywood,,TA,2,CBlock,1,Mod,439.0,2.0,TA,Unf,TA,Attchd,1954.0,1363,0
273,train,290000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,671.0,3.0,TA,Fin,TA,Attchd,1999.0,2270,1
274,train,139000.0,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,1,CBlock,2,Min1,338.0,1.0,TA,RFn,TA,Attchd,1958.0,1632,0
275,train,124500.0,0,TA,TA,HdBoard,ImStucc,,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Attchd,1982.0,816,0
276,train,205000.0,0,Gd,Gd,Wd Sdng,Wd Sdng,,,0,BrkTil,2,Typ,672.0,2.0,TA,Unf,TA,Detchd,1978.0,1548,1
277,train,201000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,573.0,2.0,TA,Fin,TA,Attchd,2003.0,1560,0
278,train,141000.0,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,400.0,2.0,TA,Unf,TA,Detchd,1951.0,864,0
279,train,415298.0,0,TA,Ex,CemntBd,CmentBd,,Ex,1,PConc,2,Typ,732.0,3.0,TA,Fin,TA,Attchd,2007.0,2121,1
280,train,192000.0,0,TA,TA,Plywood,Plywood,,TA,1,CBlock,2,Typ,505.0,2.0,TA,Fin,TA,Attchd,1977.0,2022,1
281,train,228500.0,0,TA,Gd,Plywood,Plywood,,TA,1,CBlock,2,Typ,575.0,2.0,TA,Fin,TA,Attchd,1989.0,1982,1
282,train,185000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,572.0,2.0,TA,Fin,TA,Attchd,2006.0,1262,0
283,train,207500.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,626.0,2.0,TA,RFn,TA,Attchd,2008.0,1314,0
284,train,244600.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,898.0,3.0,TA,Fin,TA,Attchd,2008.0,1468,0
285,train,179200.0,52,TA,Gd,Plywood,ImStucc,,,0,PConc,2,Typ,529.0,2.0,TA,RFn,TA,Attchd,1992.0,1575,0
286,train,164700.0,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,528.0,2.0,TA,RFn,TA,Detchd,2006.0,1250,1
287,train,159000.0,0,TA,TA,Wd Sdng,Wd Sdng,GdPrv,Gd,1,CBlock,1,Typ,440.0,2.0,TA,RFn,TA,Attchd,1962.0,1734,1
288,train,88000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,0.0,0.0,,,,,,858,0
289,train,122000.0,0,Gd,TA,MetalSd,MetalSd,MnPrv,,0,CBlock,1,Typ,280.0,1.0,TA,Unf,TA,Detchd,1970.0,900,0
290,train,153575.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,384.0,1.0,TA,Unf,TA,Detchd,2003.0,1396,0
291,train,233230.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,685.0,2.0,TA,RFn,Gd,Attchd,2006.0,1919,1
292,train,135900.0,0,Fa,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,0.0,0.0,,,,,,1716,0
293,train,131000.0,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,CBlock,1,Min2,281.0,1.0,TA,Unf,TA,Attchd,1949.0,1716,1
294,train,235000.0,0,TA,TA,Plywood,Plywood,,TA,1,CBlock,2,Typ,539.0,2.0,TA,Fin,TA,Attchd,1977.0,2263,1
295,train,167000.0,0,TA,TA,HdBoard,HdBoard,,Gd,2,CBlock,1,Typ,418.0,2.0,TA,Fin,TA,Attchd,1953.0,1644,0
296,train,142500.0,0,TA,TA,HdBoard,HdBoard,GdPrv,,0,CBlock,1,Typ,588.0,2.0,TA,Unf,TA,Detchd,1984.0,1003,0
297,train,152000.0,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,,0,CBlock,1,Typ,282.0,1.0,TA,Unf,TA,Attchd,1950.0,1558,1
298,train,239000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,576.0,2.0,TA,RFn,TA,Detchd,1997.0,1950,1
299,train,175000.0,0,TA,Gd,HdBoard,AsphShn,,Gd,1,CBlock,1,Typ,539.0,2.0,TA,Unf,TA,Attchd,1968.0,1743,2
300,train,158500.0,0,Gd,TA,HdBoard,HdBoard,GdPrv,Gd,1,CBlock,1,Typ,300.0,1.0,TA,Unf,TA,Attchd,1950.0,1152,0
301,train,157000.0,0,TA,TA,MetalSd,MetalSd,,Gd,2,CBlock,1,Typ,375.0,1.0,TA,Unf,TA,Attchd,1953.0,1336,0
302,train,267000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,683.0,2.0,TA,Fin,TA,BuiltIn,1998.0,2452,1
303,train,205000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,843.0,3.0,TA,RFn,TA,Attchd,2001.0,1541,0
304,train,149900.0,0,TA,TA,VinylSd,VinylSd,GdWo,,0,PConc,1,Typ,552.0,2.0,TA,Unf,TA,Attchd,1975.0,894,0
305,train,295000.0,0,TA,TA,CemntBd,CmentBd,,Ex,1,BrkTil,3,Typ,870.0,3.0,TA,Unf,TA,Attchd,2003.0,3493,0
306,train,305900.0,0,TA,Gd,CemntBd,CmentBd,,,0,PConc,2,Typ,888.0,3.0,TA,Fin,TA,Attchd,2004.0,2000,0
307,train,225000.0,224,TA,Gd,HdBoard,Plywood,,TA,1,CBlock,2,Typ,746.0,3.0,TA,RFn,TA,Attchd,1990.0,2243,1
308,train,89500.0,0,Fa,TA,MetalSd,MetalSd,MnPrv,,0,CBlock,1,Typ,0.0,0.0,,,,,,1406,0
309,train,82500.0,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,539.0,2.0,TA,Unf,TA,Detchd,1961.0,861,0
310,train,360000.0,0,TA,Gd,VinylSd,VinylSd,,Ex,3,PConc,2,Typ,708.0,3.0,TA,Fin,TA,Attchd,2003.0,1944,0
311,train,165600.0,0,TA,TA,HdBoard,HdBoard,,TA,1,PConc,2,Typ,420.0,2.0,TA,Fin,TA,Attchd,1993.0,1501,1
312,train,132000.0,0,Gd,TA,VinylSd,VinylSd,,Gd,1,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1948.0,972,0
313,train,119900.0,0,TA,TA,MetalSd,MetalSd,MnPrv,Gd,1,CBlock,1,Typ,410.0,2.0,TA,Unf,TA,Detchd,1939.0,1118,0
314,train,375000.0,0,TA,TA,BrkFace,BrkFace,,Gd,2,CBlock,2,Typ,513.0,2.0,TA,RFn,TA,Attchd,1965.0,2036,0
315,train,178000.0,234,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,BrkTil,1,Typ,546.0,2.0,TA,Unf,Fa,Detchd,1925.0,1641,1
316,train,188500.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,432.0,2.0,TA,Fin,TA,Attchd,2004.0,1432,1
317,train,260000.0,0,TA,Gd,CemntBd,CmentBd,GdPrv,TA,1,CBlock,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,1983.0,2353,1
318,train,270000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,1025.0,3.0,TA,RFn,TA,Attchd,2006.0,1959,1
319,train,260000.0,144,TA,Gd,HdBoard,HdBoard,,TA,1,PConc,2,Typ,656.0,3.0,TA,RFn,TA,Attchd,1993.0,2646,1
320,train,187500.0,0,TA,TA,Plywood,Plywood,,TA,2,CBlock,2,Typ,588.0,2.0,TA,Unf,TA,Attchd,1980.0,1472,0
321,train,342643.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,3,Typ,840.0,3.0,TA,RFn,TA,Attchd,2006.0,2596,1
322,train,354000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,872.0,3.0,TA,Fin,TA,BuiltIn,2004.0,2468,1
323,train,301000.0,0,TA,Gd,Plywood,Plywood,MnPrv,TA,1,CBlock,2,Typ,576.0,2.0,TA,Fin,TA,Attchd,1987.0,2730,1
324,train,126175.0,0,Gd,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,220.0,1.0,TA,Unf,Fa,Attchd,1955.0,1163,0
325,train,242000.0,0,Gd,Gd,Wd Sdng,Wd Sdng,,Gd,1,CBlock,2,Typ,564.0,2.0,TA,Fin,TA,BuiltIn,1961.0,2978,1
326,train,87000.0,244,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,360.0,2.0,TA,Unf,TA,Detchd,1941.0,803,0
327,train,324000.0,0,TA,Gd,BrkFace,BrkFace,,Gd,2,PConc,1,Typ,473.0,2.0,TA,Fin,TA,Attchd,1993.0,1719,1
328,train,145250.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,292.0,1.0,TA,RFn,TA,Attchd,1960.0,1383,1
329,train,214500.0,268,TA,TA,Wd Sdng,Wd Shng,,,0,BrkTil,2,Typ,441.0,2.0,TA,Unf,TA,Detchd,1930.0,2134,0
330,train,78000.0,137,TA,TA,Wd Sdng,Wd Shng,GdWo,,0,PConc,1,Typ,189.0,1.0,Fa,Unf,Fa,Detchd,1920.0,1192,0
331,train,119000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,2,Typ,352.0,1.0,TA,Unf,TA,Detchd,2002.0,1728,0
332,train,139000.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,308.0,1.0,TA,RFn,TA,Attchd,1958.0,1056,0
333,train,284000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,880.0,3.0,TA,RFn,TA,Attchd,2003.0,1629,0
334,train,207000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2004.0,1358,0
335,train,192000.0,0,TA,TA,VinylSd,VinylSd,,TA,2,PConc,2,Typ,472.0,2.0,TA,Fin,TA,Attchd,1998.0,1638,1
336,train,228950.0,0,TA,TA,Plywood,Plywood,,Gd,2,CBlock,2,Typ,529.0,2.0,TA,Fin,TA,Attchd,1965.0,1786,0
337,train,377426.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,676.0,3.0,TA,Fin,TA,Attchd,2005.0,1922,0
338,train,214000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,532.0,2.0,TA,RFn,TA,Attchd,2002.0,1536,0
339,train,202500.0,0,TA,Gd,Wd Sdng,Wd Sdng,,,0,CBlock,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,1984.0,1621,0
340,train,155000.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,297.0,1.0,TA,Unf,TA,Attchd,1958.0,1215,0
341,train,202900.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,431.0,2.0,TA,Fin,TA,Attchd,2002.0,1908,1
342,train,82000.0,24,Fa,Fa,Wd Sdng,AsbShng,,,0,CBlock,1,Typ,294.0,1.0,TA,Unf,TA,CarPort,1950.0,841,0
343,train,87500.0,0,TA,TA,Stucco,Stucco,,,0,Slab,2,Typ,400.0,2.0,TA,Unf,TA,Detchd,1949.0,1040,0
344,train,266000.0,0,TA,Ex,MetalSd,MetalSd,,Ex,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,2005.0,1684,0
345,train,85000.0,0,TA,TA,CemntBd,CmentBd,,,0,CBlock,1,Typ,336.0,1.0,TA,Unf,TA,Attchd,1976.0,1112,1
346,train,140200.0,0,TA,TA,MetalSd,MetalSd,,Gd,1,BrkTil,1,Typ,312.0,1.0,TA,Unf,TA,Detchd,1939.0,1577,0
347,train,151500.0,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,301.0,1.0,TA,RFn,TA,Attchd,1960.0,958,0
348,train,157500.0,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,2,CBlock,2,Typ,498.0,2.0,TA,Unf,TA,Attchd,1960.0,1478,0
